Date,Open,High,Low,Close,Volume,Name,Daily_return,7_day_MA,30_day_MA
2013-06-07,83.49,84.53,83.18,84.32,541563,AAP,3.9541715628672147,49.13041428571428,54.62315
2013-06-10,17.09,17.35,17.05,17.26,4246400,AAL,-0.795303605313093,49.174699999999994,52.418816666666665
2013-06-10,84.32,84.96,83.39,83.62,369813,AAP,3.8447276940903823,49.23041428571428,54.59915
2013-06-10,63.5328,64.1541,62.3999,62.6985,112522179,AAPL,-0.25019732121502036,55.8102,54.56934
2013-06-11,16.94,17.26,16.75,16.92,3788700,AAL,-0.7301370846192492,49.279185714285724,52.34567333333334
2013-06-11,62.2485,63.2514,61.9028,62.5142,71526560,AAPL,2.6946926713947987,49.193242857142856,53.82548
2013-06-11,82.89,83.41,82.6,82.69,486934,AAP,0.3227394735915998,58.57467142857143,54.47972333333333
2013-06-12,16.97,17.2,16.65,16.88,3602200,AAL,-0.7958640706252268,48.94038571428572,52.30372333333333
2013-06-12,83.09,83.41,82.04,82.35,461216,AAP,3.878554502369668,58.238957142857146,54.45439
2013-06-12,62.7857,63.0357,61.6428,61.7414,66295887,AAPL,-0.2502562234365513,55.11344285714286,54.39363
2013-06-13,61.7857,62.4485,61.2499,62.2807,71456693,AAPL,0.008734819748175582,55.053757142857144,53.73398666666667
2013-06-13,16.85,17.07,16.64,17.01,5384700,AAL,-0.7268816824473714,55.06661428571429,53.71198666666667
2013-06-13,82.44,83.31,82.2,82.75,467126,AAP,3.8647854203409757,57.95744285714286,54.31994
2013-06-14,62.1999,62.3271,61.2142,61.4357,67962419,AAPL,-0.25757462235649553,54.92111428571429,55.78213
2013-06-14,16.96,17.25,16.81,16.93,2572500,AAL,-0.7244273280844851,54.92825714285714,54.20487
2013-06-14,82.61,83.64,81.64,82.48,521876,AAP,3.8718251624335505,54.94682857142857,54.236869999999996
2013-06-17,61.6342,62.2428,61.4802,61.7142,64818670,AAPL,-0.25176770126091175,54.94294285714285,54.14772666666667
2013-06-17,17.02,17.16,16.74,16.95,2845000,AAL,-0.7253468407595011,48.467128571428574,51.96106
2013-06-17,82.58,83.45,82.11,82.48,521596,AAP,3.866076696165192,57.819985714285714,54.11939333333334
2013-06-18,61.6514,62.1285,61.4585,61.6814,48753768,AAPL,-0.25216537342386036,54.81018571428571,55.587106666666664
2013-06-18,16.94,17.32,16.82,17.22,4298600,AAL,-0.7208234573145227,48.493657142857145,53.428106666666665
2013-06-18,82.5,83.71,82.14,83.69,345318,AAP,3.8600464576074334,58.0308,54.078203333333335
2013-06-19,83.3,84.48,82.44,84.07,1079373,AAP,0.004540566375911048,58.25794285714285,54.16220333333333
2013-06-19,61.6285,61.6657,60.4285,60.4285,77715057,AAPL,-0.2812120851671226,58.07427142857143,54.056916666666666
2013-06-19,17.16,17.27,17.0,17.06,2382500,AAL,-0.7176828814218457,58.08998571428571,54.06058333333333
2013-06-20,83.69,83.8,82.73,82.88,704461,AAP,3.8581477139507623,58.147128571428574,54.04891666666667
2013-06-20,59.8999,60.8542,59.3099,59.5482,89327210,AAPL,-0.2815130308880308,57.84238571428572,55.47919
2013-06-20,16.73,17.18,16.53,16.73,5234200,AAL,-0.719051121612408,57.77238571428571,53.948953333333336
2013-06-21,16.8,16.94,16.05,16.34,6423700,AAL,-0.023311416616855984,48.15095714285714,52.38976
2013-06-21,83.02,83.08,80.57,80.74,967901,AAP,3.9412484700122397,47.675242857142855,54.513760000000005
2013-06-21,59.7842,59.9999,58.3,59.0714,120286768,AAPL,-0.26837503096358684,47.48137142857143,53.67214
2013-06-24,79.85,80.87,79.49,80.22,705907,AAP,0.3580175854982277,56.50422857142856,55.770806666666665
2013-06-24,16.06,16.14,15.59,16.13,6691000,AAL,-0.7989279481426078,46.968514285714285,53.521139999999995
2013-06-24,58.1999,58.3799,56.8642,57.5057,120104964,AAPL,2.5651394916305024,46.67672857142857,53.34804666666666
2013-06-25,80.71,81.57,80.71,81.39,502751,AAP,0.4153379578024441,55.913871428571426,55.49704666666666
2013-06-25,57.9571,58.2557,56.9757,57.5185,78534687,AAPL,-0.29329770242044473,61.79651428571429,55.330523333333325
2013-06-25,16.22,16.5,16.16,16.46,3399500,AAL,-0.7138312021349653,52.61365714285714,53.122856666666664
2013-06-26,16.5,16.64,16.17,16.17,3604500,AAL,-0.01761846901579578,46.48488571428572,53.09919
2013-06-26,80.78,81.05,79.47,79.75,1178594,AAP,3.9319727891156457,46.41774285714286,53.012523333333334
2013-06-26,57.6999,57.8271,56.5228,56.8671,91924994,AAPL,-0.2869329153605016,52.23732857142858,52.850046666666664
2013-06-27,16.29,16.34,16.0,16.31,3566000,AAL,-0.7131909311359292,46.352228571428576,51.31769
2013-06-27,80.22,80.75,79.86,80.02,673139,AAP,3.9061925199264254,46.15651428571429,53.41802333333333
2013-06-27,57.0357,57.3414,56.2199,56.2542,84297955,AAPL,-0.2969982504373907,45.9759,52.53482999999999
2013-06-28,16.24,16.55,16.16,16.42,7063900,AAL,-0.7081106832912031,45.97018571428571,51.034306666666666
2013-06-28,80.01,81.75,79.701,81.17,831563,AAP,3.9433617539585866,55.2559,53.17564000000001
2013-06-28,55.9085,57.1814,55.5528,56.6471,144619734,AAPL,-0.3021177775040039,51.955485714285714,52.31454333333333
2013-07-01,16.5,17.04,16.48,16.8,4666900,AAL,-0.7034270068547198,46.231614285714286,50.81740333333333
2013-07-01,81.72,82.7,81.46,81.89,721391,AAP,3.8744047619047617,55.600185714285715,52.98207
2013-07-01,57.5271,58.8957,57.3171,58.4599,97743408,AAPL,-0.2861167419709366,52.52017142857143,52.18139999999999
2013-07-02,58.5657,60.2328,58.4957,59.7842,117442150,AAPL,0.022653134883911852,53.024457142857145,52.118159999999996
2013-07-02,16.78,16.79,16.36,16.43,4009300,AAL,-0.725178224346901,53.02588571428572,52.09182666666666
2013-07-02,82.0,82.66,81.04,81.47,456597,AAP,3.95861229458308,53.06874285714286,52.01782666666667
2013-07-03,16.06,16.8,16.04,16.75,2625800,AAL,-0.7944028476739904,47.36915714285714,49.773826666666665
2013-07-03,81.22,82.2,81.03,81.99,263283,AAP,3.8949253731343276,56.68201428571428,50.49254333333333
2013-07-03,60.1228,60.4257,59.6357,60.1142,60232158,AAPL,-0.2668105866569094,53.57118571428571,51.927683333333334
2013-07-05,60.0557,60.4699,59.3357,59.6314,68505794,AAPL,-0.008031380272880528,53.73854285714286,51.15273
2013-07-05,16.93,17.0,16.68,16.84,2397200,AAL,-0.7175984464560617,47.60365714285714,49.72912333333333
2013-07-05,82.62,82.9,81.445,82.58,273918,AAP,3.9038004750593824,57.05365714285714,51.924123333333334
2013-07-08,16.94,17.09,16.85,16.94,2671200,AAL,-0.7948655848873819,47.83508571428571,51.94412333333333
2013-07-08,60.0157,60.1428,58.6642,59.2928,74521398,AAPL,2.500165289256198,53.91262857142857,51.229216666666666
2013-07-08,83.1,84.01,82.94,83.72,616938,AAP,0.4119758216849263,54.15977142857143,52.05083666666666
2013-07-09,59.0857,60.4999,58.6257,60.3357,88142026,AAPL,-0.2793155757286192,54.19141428571429,51.38802666666666
2013-07-09,17.01,17.38,16.97,17.36,4076600,AAL,-0.7122764797623962,48.15264285714285,51.42902666666667
2013-07-09,84.02,84.16,83.14,83.2,376874,AAP,3.7926267281105996,57.632642857142855,52.28550333333333
2013-07-10,17.32,17.48,17.01,17.17,4289700,AAL,-0.7936298076923076,48.288357142857144,50.14483666666667
2013-07-10,59.9428,60.6857,59.7499,60.1042,70107226,AAPL,2.5005358182877107,54.45467142857143,50.23102666666667
2013-07-10,83.25,83.31,82.6,82.75,829283,AAP,0.3767756662595958,57.8057,52.440693333333336
2013-07-11,60.4214,61.1785,60.1671,61.0411,81571665,AAPL,-0.26234320241691844,54.56585714285715,53.93639666666666
2013-07-11,83.5,83.72,82.71,82.76,788696,AAP,0.35580780818170066,57.769328571428574,54.03673
2013-07-11,17.4,17.5,17.27,17.37,3153800,AAL,-0.7901159980666989,57.77075714285714,52.72016
2013-07-12,82.93,83.325,82.33,82.67,505599,AAP,3.759355210132412,57.695042857142866,54.932159999999996
2013-07-12,61.0928,61.3985,60.4871,60.9299,69882694,AAPL,-0.2629744768356115,63.94645714285714,54.29582333333333
2013-07-12,17.36,17.85,17.35,17.56,3947100,AAL,-0.7117999537173048,57.86871428571429,53.00601666666667
2013-07-15,82.9,83.48,82.13,83.38,461123,AAP,3.7482915717539864,57.95871428571429,55.23801666666667
2013-07-15,17.66,17.83,17.56,17.76,3267000,AAL,-0.7869992804029743,51.77569999999999,53.12435
2013-07-15,60.7157,61.6371,60.6857,61.0628,60478033,AAPL,2.4382207207207207,48.676100000000005,53.271539999999995
2013-07-16,83.29,83.65,81.85,82.38,450224,AAP,0.34910289079439516,57.96324285714286,55.45754
2013-07-16,60.9314,61.5299,60.5957,61.4564,54033805,AAPL,-0.2539888322408351,54.93272857142858,54.77642
2013-07-16,17.86,18.0,17.75,17.95,3839100,AAL,-0.7079230153409573,48.792742857142855,53.42609000000001
2013-07-17,82.55,82.8899,81.44,81.49,460785,AAP,3.5398328690807794,57.925599999999996,54.14961666666667
2013-07-17,61.3857,61.7457,61.1742,61.4728,49743169,AAPL,-0.2456399558228003,54.796,55.65104333333333
2013-07-17,17.96,18.47,17.95,18.45,6291800,AAL,-0.6998672583646751,54.89457142857143,53.550376666666665
2013-07-18,18.7,18.93,18.31,18.42,8434200,AAL,-0.001626016260162455,48.80274285714286,53.60604333333333
2013-07-18,61.9114,62.1242,61.5157,61.6797,54696012,AAPL,2.3485179153094458,45.84555714285714,52.92903333333333
2013-07-18,81.5,82.658,81.4,82.5,1015370,AAP,0.33755514375069917,48.85178571428571,53.67522666666666
2013-07-19,18.26,18.37,18.0,18.23,4122700,AAL,-0.779030303030303,48.89178571428572,52.295179999999995
2013-07-19,61.8714,61.9971,60.6214,60.7071,67174828,AAPL,2.3300658255622597,45.9228,53.75741666666667
2013-07-19,82.15,82.74,82.01,82.21,355861,AAP,0.3542073332443816,48.88525714285714,53.74508333333333
2013-07-22,82.05,82.99,81.58,82.75,548236,AAP,0.0065685439727527495,58.07097142857143,55.938750000000006
2013-07-22,61.3514,61.3928,60.7811,60.9014,51946202,AAPL,-0.264031419939577,64.13974285714285,55.99237
2013-07-22,18.25,18.3,18.0,18.15,4705200,AAL,-0.7019772944464331,57.92121428571429,53.80670333333333
2013-07-23,82.99,83.59,82.46,82.7,584942,AAP,3.556473829201102,57.94978571428572,54.55218
2013-07-23,60.8571,60.9942,59.8157,59.8557,91062300,AAPL,-0.2762309552599759,63.89631428571429,55.96870333333333
2013-07-23,18.33,18.34,17.85,18.05,4893700,AAL,-0.6984414182776244,57.80244285714286,53.79703666666667
2013-07-24,82.82,82.95,81.27,81.53,517905,AAP,3.5168975069252078,57.7053,55.94237
2013-07-24,18.43,18.71,18.22,18.5,10792800,AAL,-0.7730896602477616,48.52672857142857,54.55556333333333
2013-07-24,62.7042,63.5128,62.1799,62.9299,147978789,AAPL,2.4016162162162162,48.816514285714284,53.894893333333336
2013-07-25,81.9,82.46,81.05,82.22,925230,AAP,0.30653314243308816,57.96937142857143,54.60085666666667
2013-07-25,18.49,18.85,18.3,18.83,9851900,AAL,-0.7709802967647774,48.84508571428571,52.46985666666667
2013-07-25,62.9571,63.0571,62.2585,62.6428,57371671,AAPL,2.326755177907595,49.24324285714285,53.978950000000005
2013-07-26,82.93,83.43,82.38,82.64,620011,AAP,0.3192258328171793,58.47038571428571,53.97794999999999
2013-07-26,18.74,19.11,18.68,19.09,7797700,AAL,-0.7689980638915779,49.55038571428571,52.58328666666667
2013-07-26,62.1857,63.0057,62.0485,62.9985,50031170,AAPL,2.300078575170246,55.907314285714286,54.097903333333335
2013-07-29,19.07,19.26,18.93,19.23,6462700,AAL,-0.694754637015167,49.66447142857142,51.95957
2013-07-29,82.61,82.88,81.93,82.33,332070,AAP,3.28133125325013,49.68018571428571,54.11190333333333
2013-07-29,62.9714,64.2842,62.8857,63.9699,62021344,AAPL,-0.2230061945827766,56.12874285714286,54.20880666666667
2013-07-30,64.2799,65.3071,64.1757,64.7599,77257432,AAPL,0.01234955815156824,56.43118571428571,53.62147
2013-07-30,19.33,19.45,19.11,19.2,6091900,AAL,-0.7035202339719486,47.36832857142857,52.212923333333336
2013-07-30,82.53,82.8,82.15,82.19,482674,AAP,3.280729166666667,56.38261428571429,54.35425666666666
2013-07-31,82.25,83.07,82.01,82.49,521429,AAP,0.0036500790850468867,59.167114285714284,54.387589999999996
2013-07-31,19.25,19.49,19.19,19.35,9571100,AAL,-0.765426112256031,59.18425714285714,52.983496666666674
2013-07-31,64.9985,65.3346,64.2042,64.6471,80637830,AAPL,2.3409354005167953,56.65812857142857,54.5234
2013-08-01,19.44,19.59,19.24,19.38,7989100,AAL,-0.700218571289354,50.28814285714286,54.5554
2013-08-01,65.1075,65.2571,64.7514,65.2394,51461179,AAPL,2.3663261093911254,50.35664285714286,54.674056666666665
2013-08-01,83.17,83.72,82.47,83.43,912861,AAP,0.27882843802977963,59.532357142857144,54.70505666666667
2013-08-02,83.29,83.52,82.83,83.47,412701,AAP,0.00047944384513964877,59.71521428571428,56.87972333333334
2013-08-02,65.4299,66.1214,65.2371,66.0771,68467077,AAPL,-0.2083730681682041,57.370514285714286,57.05872333333333
2013-08-02,19.38,19.39,18.9,18.92,7382700,AAL,-0.7136678213783595,57.30908571428571,54.949056666666664
2013-08-05,18.9,19.25,18.9,19.17,4365800,AAL,0.013213530655391104,50.81235714285714,52.82972333333333
2013-08-05,66.3842,67.2385,66.0214,67.0642,79589930,AAPL,2.4983933229003648,57.624385714285715,53.03515
2013-08-05,83.19,83.8,82.9,83.41,445654,AAP,0.24373361644513758,60.22018571428571,55.210483333333336
2013-08-06,66.8599,67.4128,66.0242,66.4642,83715443,AAPL,-0.20316269032490097,57.796499999999995,54.669290000000004
2013-08-06,83.42,83.42,82.5,83.18,637594,AAP,0.2515008079537555,57.75507142857143,55.44676666666667
2013-08-06,19.17,19.2,18.83,18.92,3350300,AAL,-0.7725414763164222,51.018342857142855,55.47576666666667
2013-08-07,66.2571,66.7142,65.9671,66.4256,74663176,AAPL,2.5108668076109937,57.804857142857145,54.97228666666667
2013-08-07,18.84,18.98,18.52,18.87,4318500,AAL,-0.715922776760767,57.762,54.98462
2013-08-07,82.82,82.93,81.82,82.29,996410,AAP,3.360890302066773,59.93711428571429,55.629956666666665
2013-08-08,83.0,83.14,79.33,81.65,2492117,AAP,-0.007777372706282648,59.685685714285725,55.61095666666667
2013-08-08,66.2649,66.2999,65.4214,65.8585,63946841,AAPL,-0.19340477648499688,59.59915714285715,57.17857333333333
2013-08-08,18.99,19.13,18.9,18.98,4269900,AAL,-0.7118063727537068,50.42772857142858,55.723146666666665
2013-08-09,81.34,83.24,81.06,83.17,1403632,AAP,3.381981032665964,59.6063,55.740813333333335
2013-08-09,65.5199,65.7799,64.8071,64.9214,66772986,AAPL,-0.21941324996994105,59.39141428571429,57.26852666666666
2013-08-09,18.91,19.08,18.56,18.6,4720600,AAL,-0.7134997088787365,59.35284285714287,55.78857666666667
2013-08-12,65.2656,66.9499,65.2328,66.7656,91008477,AAPL,2.5895483870967744,57.135071428571436,57.37309666666667
2013-08-12,18.49,18.88,18.07,18.82,4674800,AAL,-0.7181183124243622,48.15935714285714,55.256096666666664
2013-08-12,83.14,83.5,82.41,82.45,687053,AAP,3.3809776833156215,50.52957142857143,55.8721
2013-08-13,67.2771,70.6656,66.8642,69.9385,219634975,AAPL,-0.15174651303820497,57.809357142857145,56.04472
2013-08-13,82.73,84.93,82.41,84.49,1200805,AAP,0.2080613682020631,57.997928571428574,58.22105333333333
2013-08-13,18.86,18.95,16.29,16.36,78591200,AAL,-0.806367617469523,51.06058571428572,56.026720000000005
2013-08-14,84.28,84.67,83.51,83.55,405505,AAP,4.106968215158925,60.33915714285714,56.06205333333334
2013-08-14,16.05,16.34,15.35,16.17,28026200,AAL,-0.8064631956912028,53.11121428571429,55.95605333333333
2013-08-14,71.1256,72.0356,70.4856,71.2142,188602792,AAPL,3.4040940012368583,60.5961,56.17495666666667
2013-08-15,82.94,83.27,81.87,81.88,717733,AAP,0.14977069180023062,60.51467142857143,58.25829
2013-08-15,70.9171,71.7712,69.869,71.1299,122441893,AAPL,-0.13129091353199795,60.684871428571434,58.454640000000005
2013-08-15,15.97,16.16,15.65,15.72,10372800,AAL,-0.7789958934287831,50.86058571428571,56.19764
2013-08-16,15.7,16.42,15.7,16.01,8824700,AAL,0.018447837150127322,50.81058571428571,53.948973333333335
2013-08-16,71.4499,71.8485,71.2656,71.7614,90461889,AAPL,3.482286071205496,49.12650000000001,54.13845
2013-08-16,81.66,81.86,80.72,80.8,640919,AAP,0.12595350703860286,58.35935714285714,56.20111666666667
2013-08-19,72.0485,73.3914,71.9999,72.5342,127478547,AAPL,-0.102299504950495,58.54792857142858,57.97992333333333
2013-08-19,15.97,15.99,15.62,15.64,6141500,AAL,-0.7843775763708706,49.08507142857143,56.26578333333334
2013-08-19,80.75,81.43,80.266,80.35,680869,AAP,4.1374680306905365,50.402228571428566,56.16378333333333
2013-08-20,80.53,82.09,80.32,81.66,604143,AAP,0.016303671437461142,59.822228571428575,56.67031
2013-08-20,15.64,16.21,15.6,15.8,6373900,AAL,-0.8065148175361254,59.792228571428566,54.42431
2013-08-20,72.8156,72.9385,71.5456,71.5814,89531771,AAPL,3.53046835443038,59.76651428571428,56.17969
2013-08-21,15.8,15.99,15.75,15.81,4234300,AAL,-0.7791325679575979,50.48222857142857,54.49250333333334
2013-08-21,81.58,82.22,81.199,81.73,685648,AAP,4.169512966476914,51.79591428571429,56.58783666666667
2013-08-21,71.9414,72.4499,71.5999,71.7656,83809726,AAPL,-0.12191851217423222,59.813857142857145,56.23702333333333
2013-08-22,15.91,16.37,15.9,16.27,4770200,AAL,-0.7732897098331234,50.65957142857143,54.05769
2013-08-22,81.67,82.25,81.53,81.8,382159,AAP,4.027658266748617,50.67957142857143,54.58907333333334
2013-08-22,72.1399,72.2271,71.1714,71.8514,60877852,AAPL,-0.12162102689486554,58.68691428571429,56.35145333333334
2013-08-23,16.3,16.4,16.1,16.16,2190400,AAL,-0.7750913691312904,50.76957142857143,54.11778666666667
2013-08-23,82.04,83.17,81.77,83.01,481862,AAP,4.136757425742575,60.369571428571426,54.72074
2013-08-23,71.8956,71.9071,71.3356,71.5742,55587686,AAPL,-0.1377641248042405,58.91874285714285,56.48654666666666
2013-08-26,83.14,83.9,83.02,83.1,267629,AAP,0.16103288615171363,60.53794285714285,57.03102666666667
2013-08-26,71.5356,72.8856,71.4999,71.8528,82398085,AAPL,-0.1353453670276774,68.47834285714285,58.798786666666665
2013-08-26,16.16,16.41,16.03,16.21,2808200,AAL,-0.7743998842077136,59.10834285714286,56.590786666666666
2013-08-27,15.87,16.0,15.33,15.47,6422300,AAL,-0.04565083281924742,51.05385714285715,54.77517
2013-08-27,82.32,82.61,81.53,81.53,583289,AAP,4.270200387847447,60.392428571428574,54.676503333333336
2013-08-27,71.1428,71.7871,69.4714,69.7985,105930335,AAPL,-0.14389181896234515,58.50507142857143,56.45778666666667
2013-08-28,69.4285,70.8285,69.4285,70.1279,76793066,AAPL,0.004719299125339305,58.298457142857146,56.01038333333334
2013-08-28,81.4,81.74,80.95,81.07,311107,AAP,0.15603062404549406,58.00845714285714,58.17371666666667
2013-08-28,15.38,15.53,15.28,15.34,3613100,AAL,-0.8107808067102504,49.9352,56.31124333333333
2013-08-29,81.0,81.59,80.68,81.26,403056,AAP,4.297262059973924,59.228057142857146,56.29057666666667
2013-08-29,16.03,16.39,15.72,15.96,7645000,AAL,-0.8035934038887522,59.29805714285715,54.45158
2013-08-29,70.2356,70.9285,70.1614,70.2428,59807748,AAPL,3.4011779448621553,57.68560000000001,56.26900666666666
2013-08-30,80.76,81.13,79.73,80.07,658388,AAP,0.13990330681578733,59.15295714285714,58.404340000000005
2013-08-30,16.1,16.73,16.07,16.16,7569500,AAL,-0.7981765954789559,51.44325714285714,56.55096
2013-08-30,70.2856,70.4214,69.4999,69.6022,68078395,AAPL,3.3070668316831684,49.805,56.177699999999994
2013-09-03,70.4428,71.5142,69.6214,69.7971,83000148,AAPL,0.002800198844289392,57.584585714285716,56.086463333333334
2013-09-03,81.3499,81.3499,79.41,79.78,904206,AAP,0.14302743237183213,57.373157142857146,58.22446333333333
2013-09-03,16.38,16.64,16.11,16.39,4178200,AAL,-0.7945600401103033,57.43458571428572,56.092463333333335
2013-09-04,71.3656,71.7485,70.8971,71.2415,86049453,AAPL,3.3466442953020135,57.57725714285714,55.74518
2013-09-04,79.85,80.04,79.35,79.78,854647,AAP,0.11985289473130134,57.53582857142857,57.87784666666666
2013-09-04,16.49,16.85,16.44,16.81,4839200,AAL,-0.7892955627976936,57.628685714285716,56.05213333333334
2013-09-05,71.4642,71.5256,70.5199,70.7528,58913211,AAPL,3.208970850684117,57.793057142857144,57.88356
2013-09-05,79.71,80.49,79.71,80.04,296291,AAP,0.1312626496760554,59.256328571428575,57.82722666666667
2013-09-05,16.95,17.13,16.88,16.99,3528500,AAL,-0.7877311344327836,50.28632857142857,56.00137333333334
2013-09-06,71.2056,71.3399,69.9928,71.1742,89551595,AAPL,3.189181871689229,58.11264285714286,57.831513333333326
2013-09-06,80.04,80.388,78.91,79.12,546804,AAP,0.1116387679805324,59.23814285714286,57.74218
2013-09-06,17.18,17.2,16.62,16.8,4512900,AAL,-0.7876643073811931,50.241,55.907133333333334
2013-09-09,72.1428,72.5599,71.9256,72.3099,84887432,AAPL,3.3041607142857137,58.16955714285714,57.77879666666667
2013-09-09,16.86,17.47,16.84,17.47,5276200,AAL,-0.7584009935015814,50.55772857142858,55.59413
2013-09-09,79.31,79.96,79.31,79.64,406973,AAP,3.558672009158558,50.50058571428571,55.86299
2013-09-10,79.99,81.26,79.925,81.08,727636,AAP,0.018081366147664424,59.656299999999995,55.795656666666666
2013-09-10,17.69,18.18,17.64,18.12,5827000,AAL,-0.7765170202269364,52.07712857142857,54.00456333333333
2013-09-10,72.3142,72.4928,69.9285,70.6628,185494435,AAPL,2.8997130242825606,50.86895714285714,55.81965666666667
2013-09-11,81.05,81.5495,80.762,81.44,285352,AAP,0.15251589237901686,60.10324285714285,58.018656666666665
2013-09-11,18.03,18.04,17.31,17.72,6391100,AAL,-0.7824165029469549,52.30468571428572,55.89165666666667
2013-09-11,66.7157,67.6699,66.4014,66.8156,224250866,AAPL,2.7706320541760725,59.35405714285714,55.792226666666664
2013-09-12,17.69,17.95,17.55,17.63,3475500,AAL,-0.736139464436449,50.49548571428572,54.042296666666665
2013-09-12,81.33,81.5,80.04,80.37,380111,AAP,3.558706749858197,50.39405714285715,54.01896333333333
2013-09-12,66.9285,67.9142,66.5728,67.5271,100874816,AAPL,-0.1597971880054747,57.452214285714284,55.75853333333334
2013-09-13,17.71,18.03,17.71,17.87,2590600,AAL,-0.7353655051083194,49.91038571428572,53.64553333333334
2013-09-13,80.58,80.58,79.26,79.38,414341,AAP,3.4420817011751534,49.6161,55.75953333333334
2013-09-13,67.0485,67.4041,66.3856,66.4142,74578903,AAPL,-0.16333837238599147,56.57241428571428,55.63191333333334
2013-09-16,65.8571,65.9442,63.8885,64.3028,136823442,AAPL,-0.03179139400911235,56.21344285714286,55.10634
2013-09-16,18.16,18.41,17.97,18.07,5691300,AAL,-0.7189857984411254,56.2763,55.17000666666667
2013-09-16,80.02,80.21,79.67,79.72,573477,AAP,3.411732152739347,56.18344285714286,55.507266666666666
2013-09-17,63.9942,65.6728,63.9285,65.0456,99756489,AAPL,-0.18407425990968396,55.828942857142856,55.34888333333333
2013-09-17,18.57,18.82,18.5,18.72,5634500,AAL,-0.7122019014353007,55.95037142857143,53.31355
2013-09-17,79.67,80.15,79.47,79.93,337160,AAP,3.2697649572649583,56.02894285714286,55.43155
2013-09-18,66.1685,66.6214,65.8085,66.3828,113743049,AAPL,-0.16948830226448142,56.024457142857145,55.26959333333333
2013-09-18,18.68,18.8,18.47,18.68,4482400,AAL,-0.7186018064920432,49.50691428571428,53.23292666666667
2013-09-18,80.05,80.42,79.09,80.36,504950,AAP,3.3019271948608138,58.40548571428571,55.35126
2013-09-19,80.41,81.07,80.3959,80.71,733293,AAP,0.00435540069686402,58.54691428571429,55.683166666666665
2013-09-19,67.2428,67.9756,67.0356,67.4714,100918377,AAPL,-0.16402676248296355,58.893457142857145,55.26421333333334
2013-09-19,18.67,19.13,18.61,18.97,5189900,AAL,-0.7188438360549804,58.92917142857142,55.33021333333333
2013-09-20,81.17,81.31,80.6,80.65,775517,AAP,3.2514496573537173,59.03202857142857,55.646073333333334
2013-09-20,18.94,19.21,18.83,18.89,4989100,AAL,-0.765778053316801,52.24734285714286,53.63840666666667
2013-09-20,68.2856,68.3642,66.5714,66.7728,174570949,AAPL,2.5348226574907358,59.11774285714286,55.30416666666667
2013-09-23,80.57,80.7,79.47,79.79,696196,AAP,0.19494764335178405,59.03631428571429,55.55350333333333
2013-09-23,18.89,19.0,18.54,18.86,3354400,AAL,-0.763629527509713,50.20060000000001,55.59983666666667
2013-09-23,70.8714,70.9871,68.9428,70.0914,190021706,AAPL,2.7164050901378576,50.57488571428571,55.28155
2013-09-24,70.6971,70.7814,69.6885,69.8714,90602953,AAPL,-0.0031387588206256423,57.84651428571429,54.90793
2013-09-24,79.6,80.59,79.24,80.1,666192,AAP,0.14639179979218975,57.76794285714285,56.97393
2013-09-24,18.79,19.28,18.68,18.99,5610900,AAL,-0.7629213483146068,57.78222857142857,55.25150333333333
2013-09-25,19.13,19.39,18.8,19.18,3519500,AAL,0.010005265929436513,50.98325714285714,53.17617
2013-09-25,69.8856,69.9485,68.7757,68.7899,79110192,AAPL,2.586543274244004,49.411814285714286,54.8785
2013-09-25,80.13,81.57,79.97,81.46,768894,AAP,0.18418546908775846,58.35467142857142,55.36664666666666
2013-09-26,69.4285,69.7942,69.1285,69.4599,59086559,AAPL,-0.1473127915541369,58.26445714285715,57.09430999999999
2013-09-26,81.6,82.09,81.41,81.68,541448,AAP,0.17593028495578023,59.9514,57.13797666666667
2013-09-26,19.17,19.48,19.1,19.47,3301300,AAL,-0.7616307541625857,51.28997142857143,55.536073333333334
2013-09-27,19.09,19.35,18.77,19.08,4223100,AAL,-0.02003081664098616,51.30282857142858,55.576406666666664
2013-09-27,81.2,82.31,81.2,82.06,639580,AAP,3.300838574423481,60.28568571428572,55.66574
2013-09-27,69.1114,69.2385,68.6742,68.9642,56816676,AAPL,-0.15958810626370945,60.31058571428572,55.75074
2013-09-30,68.1785,68.8085,67.7729,68.1071,64852879,AAPL,-0.012428187378378919,58.40302857142857,55.87755
2013-09-30,81.34,82.82,81.14,82.68,722681,AAP,0.21397034964049277,60.29161428571428,58.031216666666666
2013-09-30,18.34,19.22,18.04,18.96,4364300,AAL,-0.7706821480406386,51.33161428571429,56.00588333333334
2013-10-01,82.7,83.94,82.6,83.48,1005074,AAP,3.4029535864978904,60.47590000000001,56.62036333333334
2013-10-01,68.3499,69.8771,68.3401,69.7085,88255013,AAPL,-0.1649676569238141,67.70854285714286,58.31998
2013-10-01,18.98,19.85,18.98,19.69,7630300,AAL,-0.7175380333818688,58.79854285714286,56.31198
2013-10-02,20.0,20.1,19.74,19.84,5555100,AAL,0.007618080243778413,51.7808,54.760553333333334
2013-10-02,69.3756,70.2571,69.1071,69.9371,71849680,AAPL,2.525055443548387,52.04222857142857,56.46912333333333
2013-10-02,82.9,83.05,82.0,82.62,437446,AAP,0.18134723916204698,52.03365714285714,56.54445666666666
2013-10-03,20.0,20.5,19.67,20.48,7886500,AAL,-0.7521181312030986,52.250800000000005,54.53679
2013-10-03,82.36,82.81,81.28,81.9,423074,AAP,2.9990234375,52.025085714285716,55.017743333333335
